"","survey_id","choice_indicator","obs_id","label","choice_set","pension","gender_equality","living_wage","salary_equality","labor_rights","environmental_impact","faith_morality","firearms","price"
"12425",216855387,0,6213,1,9,50000,"no gender restrictions","no living wage restrictions","salary equality restrictions","labor rights restrictions","no environmental restrictions","faith/morality restrictions","no firearms restrictions",-50000
"12426",216855387,1,6213,2,9,65000,"gender restrictions","living wage restrictions","no salary equality restrictions","no labor rights restrictions","no environmental restrictions","no faith/morality restrictions","firearms restrictions",-65000
"12427",216855387,1,6214,1,10,60000,"no gender restrictions","living wage restrictions","salary equality restrictions","no labor rights restrictions","environmental restrictions","faith/morality restrictions","no firearms restrictions",-60000
"12428",216855387,0,6214,2,10,40000,"gender restrictions","no living wage restrictions","no salary equality restrictions","labor rights restrictions","no environmental restrictions","no faith/morality restrictions","no firearms restrictions",-40000
"12429",216855387,0,6215,1,11,45000,"no gender restrictions","living wage restrictions","salary equality restrictions","labor rights restrictions","environmental restrictions","no faith/morality restrictions","firearms restrictions",-45000
"12430",216855387,1,6215,2,11,70000,"gender restrictions","no living wage restrictions","no salary equality restrictions","no labor rights restrictions","no environmental restrictions","faith/morality restrictions","no firearms restrictions",-70000
"12431",216855387,0,6216,1,12,50000,"no gender restrictions","no living wage restrictions","salary equality restrictions","no labor rights restrictions","no environmental restrictions","faith/morality restrictions","firearms restrictions",-50000
"12432",216855387,1,6216,2,12,65000,"no gender restrictions","living wage restrictions","no salary equality restrictions","labor rights restrictions","environmental restrictions","no faith/morality restrictions","no firearms restrictions",-65000
"12433",216855390,1,6217,1,1,60000,"gender restrictions","no living wage restrictions","no salary equality restrictions","no labor rights restrictions","no environmental restrictions","faith/morality restrictions","no firearms restrictions",-60000
"12434",216855390,0,6217,2,1,45000,"no gender restrictions","living wage restrictions","no salary equality restrictions","labor rights restrictions","no environmental restrictions","no faith/morality restrictions","no firearms restrictions",-45000
"12435",216855390,1,6218,1,2,65000,"gender restrictions","no living wage restrictions","salary equality restrictions","labor rights restrictions","no environmental restrictions","faith/morality restrictions","no firearms restrictions",-65000
"12436",216855390,0,6218,2,2,55000,"no gender restrictions","living wage restrictions","no salary equality restrictions","no labor rights restrictions","environmental restrictions","no faith/morality restrictions","firearms restrictions",-55000
"12437",216855390,0,6219,1,3,55000,"no gender restrictions","no living wage restrictions","salary equality restrictions","no labor rights restrictions","no environmental restrictions","no faith/morality restrictions","firearms restrictions",-55000
"12438",216855390,1,6219,2,3,40000,"gender restrictions","living wage restrictions","no salary equality restrictions","labor rights restrictions","no environmental restrictions","faith/morality restrictions","no firearms restrictions",-40000
"12439",216855390,0,6220,1,4,60000,"no gender restrictions","no living wage restrictions","no salary equality restrictions","labor rights restrictions","no environmental restrictions","no faith/morality restrictions","no firearms restrictions",-60000
"12440",216855390,1,6220,2,4,70000,"gender restrictions","no living wage restrictions","salary equality restrictions","no labor rights restrictions","environmental restrictions","faith/morality restrictions","firearms restrictions",-70000
"12441",216855390,1,6221,1,5,55000,"no gender restrictions","living wage restrictions","salary equality restrictions","labor rights restrictions","environmental restrictions","faith/morality restrictions","firearms restrictions",-55000
"12442",216855390,0,6221,2,5,45000,"gender restrictions","no living wage restrictions","no salary equality restrictions","no labor rights restrictions","no environmental restrictions","no faith/morality restrictions","no firearms restrictions",-45000
"12443",216855390,1,6222,1,6,70000,"no gender restrictions","no living wage restrictions","salary equality restrictions","labor rights restrictions","environmental restrictions","faith/morality restrictions","firearms restrictions",-70000
"12444",216855390,0,6222,2,6,40000,"gender restrictions","living wage restrictions","no salary equality restrictions","no labor rights restrictions","no environmental restrictions","no faith/morality restrictions","no firearms restrictions",-40000
"12445",216855390,0,6223,1,7,60000,"no gender restrictions","no living wage restrictions","salary equality restrictions","no labor rights restrictions","environmental restrictions","no faith/morality restrictions","no firearms restrictions",-60000
"12446",216855390,1,6223,2,7,70000,"gender restrictions","living wage restrictions","no salary equality restrictions","labor rights restrictions","no environmental restrictions","faith/morality restrictions","firearms restrictions",-70000
"12447",216855390,0,6224,1,8,45000,"no gender restrictions","living wage restrictions","salary equality restrictions","no labor rights restrictions","no environmental restrictions","no faith/morality restrictions","firearms restrictions",-45000
"12448",216855390,1,6224,2,8,55000,"gender restrictions","no living wage restrictions","no salary equality restrictions","labor rights restrictions","environmental restrictions","faith/morality restrictions","no firearms restrictions",-55000
"12449",216855390,0,6225,1,9,40000,"gender restrictions","no living wage restrictions","salary equality restrictions","no labor rights restrictions","no environmental restrictions","no faith/morality restrictions","firearms restrictions",-40000
"12450",216855390,1,6225,2,9,45000,"no gender restrictions","living wage restrictions","no salary equality restrictions","labor rights restrictions","environmental restrictions","faith/morality restrictions","no firearms restrictions",-45000
"12451",216855390,1,6226,1,10,60000,"no gender restrictions","living wage restrictions","salary equality restrictions","no labor rights restrictions","environmental restrictions","no faith/morality restrictions","firearms restrictions",-60000
"12452",216855390,0,6226,2,10,50000,"gender restrictions","no living wage restrictions","salary equality restrictions","labor rights restrictions","no environmental restrictions","no faith/morality restrictions","no firearms restrictions",-50000
"12453",216855390,1,6227,1,11,50000,"gender restrictions","living wage restrictions","no salary equality restrictions","labor rights restrictions","no environmental restrictions","faith/morality restrictions","no firearms restrictions",-50000
"12454",216855390,0,6227,2,11,60000,"no gender restrictions","no living wage restrictions","salary equality restrictions","no labor rights restrictions","environmental restrictions","no faith/morality restrictions","firearms restrictions",-60000
"12455",216855390,1,6228,1,12,40000,"gender restrictions","no living wage restrictions","no salary equality restrictions","labor rights restrictions","environmental restrictions","faith/morality restrictions","firearms restrictions",-40000
"12456",216855390,0,6228,2,12,55000,"no gender restrictions","living wage restrictions","salary equality restrictions","no labor rights restrictions","no environmental restrictions","no faith/morality restrictions","no firearms restrictions",-55000
"12457",216855392,1,6229,1,1,45000,"no gender restrictions","no living wage restrictions","no salary equality restrictions","no labor rights restrictions","no environmental restrictions","no faith/morality restrictions","firearms restrictions",-45000
"12458",216855392,0,6229,2,1,40000,"gender restrictions","living wage restrictions","salary equality restrictions","labor rights restrictions","environmental restrictions","faith/morality restrictions","no firearms restrictions",-40000
"12459",216855392,0,6230,1,2,40000,"no gender restrictions","no living wage restrictions","salary equality restrictions","no labor rights restrictions","no environmental restrictions","no faith/morality restrictions","no firearms restrictions",-40000
"12460",216855392,1,6230,2,2,70000,"gender restrictions","living wage restrictions","no salary equality restrictions","labor rights restrictions","no environmental restrictions","faith/morality restrictions","firearms restrictions",-70000
"12461",216855392,0,6231,1,3,50000,"gender restrictions","no living wage restrictions","no salary equality restrictions","no labor rights restrictions","environmental restrictions","no faith/morality restrictions","no firearms restrictions",-50000
"12462",216855392,1,6231,2,3,60000,"no gender restrictions","living wage restrictions","salary equality restrictions","labor rights restrictions","no environmental restrictions","faith/morality restrictions","firearms restrictions",-60000
"12463",216855392,0,6232,1,4,45000,"gender restrictions","no living wage restrictions","no salary equality restrictions","no labor rights restrictions","environmental restrictions","no faith/morality restrictions","no firearms restrictions",-45000
"12464",216855392,1,6232,2,4,50000,"no gender restrictions","living wage restrictions","no salary equality restrictions","labor rights restrictions","no environmental restrictions","faith/morality restrictions","firearms restrictions",-50000
"12465",216855392,0,6233,1,5,50000,"gender restrictions","no living wage restrictions","no salary equality restrictions","labor rights restrictions","environmental restrictions","faith/morality restrictions","no firearms restrictions",-50000
"12466",216855392,1,6233,2,5,55000,"no gender restrictions","living wage restrictions","salary equality restrictions","no labor rights restrictions","no environmental restrictions","no faith/morality restrictions","firearms restrictions",-55000
"12467",216855392,1,6234,1,6,40000,"gender restrictions","living wage restrictions","no salary equality restrictions","labor rights restrictions","no environmental restrictions","no faith/morality restrictions","firearms restrictions",-40000
"12468",216855392,0,6234,2,6,60000,"no gender restrictions","no living wage restrictions","salary equality restrictions","no labor rights restrictions","environmental restrictions","faith/morality restrictions","no firearms restrictions",-60000
"12469",216855392,0,6235,1,7,60000,"gender restrictions","living wage restrictions","salary equality restrictions","no labor rights restrictions","no environmental restrictions","faith/morality restrictions","no firearms restrictions",-60000
"12470",216855392,1,6235,2,7,55000,"gender restrictions","no living wage restrictions","no salary equality restrictions","labor rights restrictions","environmental restrictions","no faith/morality restrictions","firearms restrictions",-55000
"12471",216855392,1,6236,1,8,45000,"no gender restrictions","no living wage restrictions","no salary equality restrictions","no labor rights restrictions","no environmental restrictions","faith/morality restrictions","firearms restrictions",-45000
"12472",216855392,0,6236,2,8,55000,"gender restrictions","living wage restrictions","salary equality restrictions","no labor rights restrictions","no environmental restrictions","faith/morality restrictions","no firearms restrictions",-55000
"12473",216855392,1,6237,1,9,40000,"gender restrictions","no living wage restrictions","salary equality restrictions","no labor rights restrictions","no environmental restrictions","no faith/morality restrictions","firearms restrictions",-40000
"12474",216855392,0,6237,2,9,45000,"no gender restrictions","living wage restrictions","no salary equality restrictions","labor rights restrictions","environmental restrictions","no faith/morality restrictions","no firearms restrictions",-45000
"12475",216855392,1,6238,1,10,60000,"no gender restrictions","living wage restrictions","salary equality restrictions","labor rights restrictions","no environmental restrictions","no faith/morality restrictions","firearms restrictions",-60000
"12476",216855392,0,6238,2,10,45000,"gender restrictions","no living wage restrictions","no salary equality restrictions","no labor rights restrictions","environmental restrictions","faith/morality restrictions","no firearms restrictions",-45000
"12477",216855392,0,6239,1,11,55000,"no gender restrictions","no living wage restrictions","salary equality restrictions","labor rights restrictions","environmental restrictions","no faith/morality restrictions","no firearms restrictions",-55000
"12478",216855392,1,6239,2,11,40000,"gender restrictions","living wage restrictions","no salary equality restrictions","no labor rights restrictions","no environmental restrictions","faith/morality restrictions","firearms restrictions",-40000
"12479",216855392,1,6240,1,12,60000,"no gender restrictions","no living wage restrictions","no salary equality restrictions","no labor rights restrictions","environmental restrictions","faith/morality restrictions","firearms restrictions",-60000
"12480",216855392,0,6240,2,12,65000,"gender restrictions","living wage restrictions","salary equality restrictions","labor rights restrictions","no environmental restrictions","no faith/morality restrictions","no firearms restrictions",-65000
"12481",216855394,0,6241,1,1,40000,"no gender restrictions","living wage restrictions","no salary equality restrictions","labor rights restrictions","no environmental restrictions","no faith/morality restrictions","firearms restrictions",-40000
"12482",216855394,1,6241,2,1,60000,"gender restrictions","no living wage restrictions","no salary equality restrictions","no labor rights restrictions","environmental restrictions","faith/morality restrictions","no firearms restrictions",-60000
"12483",216855394,0,6242,1,2,55000,"gender restrictions","no living wage restrictions","no salary equality restrictions","labor rights restrictions","no environmental restrictions","faith/morality restrictions","no firearms restrictions",-55000
"12484",216855394,1,6242,2,2,70000,"gender restrictions","living wage restrictions","salary equality restrictions","no labor rights restrictions","environmental restrictions","no faith/morality restrictions","firearms restrictions",-70000
"12485",216855394,1,6243,1,3,45000,"no gender restrictions","living wage restrictions","salary equality restrictions","labor rights restrictions","no environmental restrictions","faith/morality restrictions","firearms restrictions",-45000
"12486",216855394,0,6243,2,3,60000,"gender restrictions","no living wage restrictions","no salary equality restrictions","no labor rights restrictions","environmental restrictions","no faith/morality restrictions","no firearms restrictions",-60000
"12487",216855394,0,6244,1,4,50000,"no gender restrictions","no living wage restrictions","no salary equality restrictions","labor rights restrictions","environmental restrictions","no faith/morality restrictions","no firearms restrictions",-50000
"12488",216855394,1,6244,2,4,60000,"no gender restrictions","living wage restrictions","salary equality restrictions","no labor rights restrictions","no environmental restrictions","faith/morality restrictions","no firearms restrictions",-60000
"12489",216855394,1,6245,1,5,60000,"gender restrictions","no living wage restrictions","salary equality restrictions","labor rights restrictions","environmental restrictions","faith/morality restrictions","firearms restrictions",-60000
"12490",216855394,0,6245,2,5,45000,"no gender restrictions","living wage restrictions","no salary equality restrictions","no labor rights restrictions","no environmental restrictions","no faith/morality restrictions","no firearms restrictions",-45000
"12491",216855394,1,6246,1,6,50000,"gender restrictions","no living wage restrictions","no salary equality restrictions","labor rights restrictions","no environmental restrictions","no faith/morality restrictions","no firearms restrictions",-50000
"12492",216855394,0,6246,2,6,40000,"no gender restrictions","living wage restrictions","salary equality restrictions","no labor rights restrictions","environmental restrictions","faith/morality restrictions","firearms restrictions",-40000
"12493",216855394,1,6247,1,7,60000,"gender restrictions","no living wage restrictions","no salary equality restrictions","no labor rights restrictions","no environmental restrictions","no faith/morality restrictions","firearms restrictions",-60000
"12494",216855394,0,6247,2,7,55000,"no gender restrictions","living wage restrictions","salary equality restrictions","labor rights restrictions","environmental restrictions","faith/morality restrictions","no firearms restrictions",-55000
"12495",216855394,1,6248,1,8,55000,"gender restrictions","living wage restrictions","salary equality restrictions","labor rights restrictions","no environmental restrictions","faith/morality restrictions","no firearms restrictions",-55000
"12496",216855394,0,6248,2,8,40000,"no gender restrictions","no living wage restrictions","no salary equality restrictions","no labor rights restrictions","environmental restrictions","no faith/morality restrictions","firearms restrictions",-40000
"12497",216855394,1,6249,1,9,45000,"gender restrictions","living wage restrictions","salary equality restrictions","no labor rights restrictions","no environmental restrictions","faith/morality restrictions","firearms restrictions",-45000
"12498",216855394,0,6249,2,9,65000,"no gender restrictions","no living wage restrictions","no salary equality restrictions","labor rights restrictions","environmental restrictions","no faith/morality restrictions","no firearms restrictions",-65000
"12499",216855394,1,6250,1,10,45000,"gender restrictions","living wage restrictions","salary equality restrictions","no labor rights restrictions","no environmental restrictions","no faith/morality restrictions","no firearms restrictions",-45000
"12500",216855394,0,6250,2,10,40000,"no gender restrictions","no living wage restrictions","no salary equality restrictions","labor rights restrictions","environmental restrictions","faith/morality restrictions","firearms restrictions",-40000
"12501",216855394,1,6251,1,11,55000,"no gender restrictions","no living wage restrictions","salary equality restrictions","labor rights restrictions","no environmental restrictions","faith/morality restrictions","firearms restrictions",-55000
"12502",216855394,0,6251,2,11,70000,"gender restrictions","living wage restrictions","no salary equality restrictions","no labor rights restrictions","environmental restrictions","no faith/morality restrictions","no firearms restrictions",-70000
"12503",216855394,1,6252,1,12,65000,"gender restrictions","no living wage restrictions","no salary equality restrictions","no labor rights restrictions","environmental restrictions","faith/morality restrictions","no firearms restrictions",-65000
"12504",216855394,0,6252,2,12,50000,"no gender restrictions","living wage restrictions","salary equality restrictions","labor rights restrictions","no environmental restrictions","no faith/morality restrictions","firearms restrictions",-50000
"12505",216855398,0,6253,1,1,60000,"no gender restrictions","living wage restrictions","salary equality restrictions","no labor rights restrictions","environmental restrictions","no faith/morality restrictions","no firearms restrictions",-60000
"12506",216855398,1,6253,2,1,70000,"gender restrictions","no living wage restrictions","no salary equality restrictions","labor rights restrictions","no environmental restrictions","faith/morality restrictions","firearms restrictions",-70000
"12507",216855398,0,6254,1,2,40000,"no gender restrictions","living wage restrictions","no salary equality restrictions","labor rights restrictions","no environmental restrictions","faith/morality restrictions","no firearms restrictions",-40000
"12508",216855398,1,6254,2,2,45000,"gender restrictions","no living wage restrictions","salary equality restrictions","no labor rights restrictions","environmental restrictions","no faith/morality restrictions","firearms restrictions",-45000
"12509",216855398,0,6255,1,3,50000,"gender restrictions","no living wage restrictions","no salary equality restrictions","labor rights restrictions","no environmental restrictions","no faith/morality restrictions","no firearms restrictions",-50000
"12510",216855398,1,6255,2,3,65000,"no gender restrictions","living wage restrictions","salary equality restrictions","no labor rights restrictions","environmental restrictions","faith/morality restrictions","firearms restrictions",-65000
"12511",216855398,0,6256,1,4,45000,"gender restrictions","living wage restrictions","salary equality restrictions","labor rights restrictions","environmental restrictions","no faith/morality restrictions","no firearms restrictions",-45000
"12512",216855398,1,6256,2,4,65000,"no gender restrictions","no living wage restrictions","salary equality restrictions","no labor rights restrictions","no environmental restrictions","faith/morality restrictions","no firearms restrictions",-65000
"12513",216855398,1,6257,1,5,70000,"no gender restrictions","no living wage restrictions","salary equality restrictions","labor rights restrictions","environmental restrictions","faith/morality restrictions","firearms restrictions",-70000
"12514",216855398,0,6257,2,5,55000,"gender restrictions","living wage restrictions","no salary equality restrictions","no labor rights restrictions","no environmental restrictions","no faith/morality restrictions","firearms restrictions",-55000
"12515",216855398,0,6258,1,6,60000,"gender restrictions","living wage restrictions","no salary equality restrictions","labor rights restrictions","no environmental restrictions","faith/morality restrictions","no firearms restrictions",-60000
"12516",216855398,1,6258,2,6,55000,"no gender restrictions","no living wage restrictions","salary equality restrictions","no labor rights restrictions","no environmental restrictions","no faith/morality restrictions","no firearms restrictions",-55000
"12517",216855398,0,6259,1,7,45000,"no gender restrictions","living wage restrictions","salary equality restrictions","labor rights restrictions","no environmental restrictions","no faith/morality restrictions","firearms restrictions",-45000
"12518",216855398,1,6259,2,7,60000,"no gender restrictions","no living wage restrictions","no salary equality restrictions","no labor rights restrictions","environmental restrictions","faith/morality restrictions","no firearms restrictions",-60000
"12519",216855398,0,6260,1,8,40000,"gender restrictions","living wage restrictions","no salary equality restrictions","no labor rights restrictions","no environmental restrictions","faith/morality restrictions","no firearms restrictions",-40000
"12520",216855398,1,6260,2,8,65000,"no gender restrictions","no living wage restrictions","no salary equality restrictions","labor rights restrictions","environmental restrictions","no faith/morality restrictions","firearms restrictions",-65000
"12521",216855398,0,6261,1,9,40000,"gender restrictions","no living wage restrictions","no salary equality restrictions","no labor rights restrictions","environmental restrictions","no faith/morality restrictions","no firearms restrictions",-40000
"12522",216855398,1,6261,2,9,45000,"gender restrictions","living wage restrictions","salary equality restrictions","labor rights restrictions","no environmental restrictions","faith/morality restrictions","firearms restrictions",-45000
"12523",216855398,0,6262,1,10,50000,"gender restrictions","no living wage restrictions","no salary equality restrictions","labor rights restrictions","environmental restrictions","faith/morality restrictions","firearms restrictions",-50000
"12524",216855398,1,6262,2,10,60000,"no gender restrictions","living wage restrictions","salary equality restrictions","no labor rights restrictions","no environmental restrictions","no faith/morality restrictions","no firearms restrictions",-60000
"12525",216855398,1,6263,1,11,65000,"gender restrictions","living wage restrictions","salary equality restrictions","labor rights restrictions","no environmental restrictions","no faith/morality restrictions","no firearms restrictions",-65000
"12526",216855398,0,6263,2,11,40000,"gender restrictions","living wage restrictions","no salary equality restrictions","no labor rights restrictions","environmental restrictions","faith/morality restrictions","firearms restrictions",-40000
"12527",216855398,0,6264,1,12,50000,"no gender restrictions","living wage restrictions","salary equality restrictions","no labor rights restrictions","environmental restrictions","no faith/morality restrictions","firearms restrictions",-50000
"12528",216855398,1,6264,2,12,55000,"gender restrictions","no living wage restrictions","no salary equality restrictions","labor rights restrictions","no environmental restrictions","faith/morality restrictions","no firearms restrictions",-55000
"12529",216855401,1,6265,1,1,40000,"no gender restrictions","no living wage restrictions","salary equality restrictions","no labor rights restrictions","environmental restrictions","faith/morality restrictions","firearms restrictions",-40000
"12530",216855401,0,6265,2,1,55000,"gender restrictions","living wage restrictions","no salary equality restrictions","labor rights restrictions","no environmental restrictions","no faith/morality restrictions","no firearms restrictions",-55000
"12531",216855401,1,6266,1,2,70000,"gender restrictions","living wage restrictions","no salary equality restrictions","no labor rights restrictions","no environmental restrictions","no faith/morality restrictions","no firearms restrictions",-70000
"12532",216855401,0,6266,2,2,45000,"no gender restrictions","no living wage restrictions","no salary equality restrictions","labor rights restrictions","no environmental restrictions","faith/morality restrictions","firearms restrictions",-45000
"12533",216855401,1,6267,1,3,50000,"no gender restrictions","living wage restrictions","no salary equality restrictions","labor rights restrictions","no environmental restrictions","no faith/morality restrictions","firearms restrictions",-50000
"12534",216855401,0,6267,2,3,55000,"gender restrictions","no living wage restrictions","salary equality restrictions","no labor rights restrictions","environmental restrictions","faith/morality restrictions","no firearms restrictions",-55000
"12535",216855401,0,6268,1,4,45000,"no gender restrictions","living wage restrictions","no salary equality restrictions","no labor rights restrictions","no environmental restrictions","faith/morality restrictions","firearms restrictions",-45000
"12536",216855401,1,6268,2,4,60000,"gender restrictions","no living wage restrictions","salary equality restrictions","labor rights restrictions","environmental restrictions","no faith/morality restrictions","no firearms restrictions",-60000
"12537",216855401,0,6269,1,5,60000,"no gender restrictions","no living wage restrictions","salary equality restrictions","no labor rights restrictions","no environmental restrictions","no faith/morality restrictions","no firearms restrictions",-60000
"12538",216855401,1,6269,2,5,40000,"gender restrictions","living wage restrictions","no salary equality restrictions","labor rights restrictions","environmental restrictions","faith/morality restrictions","no firearms restrictions",-40000
"12539",216855401,0,6270,1,6,55000,"no gender restrictions","living wage restrictions","salary equality restrictions","labor rights restrictions","no environmental restrictions","faith/morality restrictions","no firearms restrictions",-55000
"12540",216855401,1,6270,2,6,40000,"gender restrictions","no living wage restrictions","no salary equality restrictions","labor rights restrictions","no environmental restrictions","no faith/morality restrictions","firearms restrictions",-40000
"12541",216855401,0,6271,1,7,50000,"no gender restrictions","living wage restrictions","no salary equality restrictions","no labor rights restrictions","environmental restrictions","faith/morality restrictions","no firearms restrictions",-50000
"12542",216855401,1,6271,2,7,55000,"gender restrictions","no living wage restrictions","salary equality restrictions","labor rights restrictions","no environmental restrictions","no faith/morality restrictions","firearms restrictions",-55000
"12543",216855401,1,6272,1,8,45000,"gender restrictions","no living wage restrictions","no salary equality restrictions","no labor rights restrictions","environmental restrictions","no faith/morality restrictions","no firearms restrictions",-45000
"12544",216855401,0,6272,2,8,60000,"gender restrictions","living wage restrictions","salary equality restrictions","labor rights restrictions","no environmental restrictions","faith/morality restrictions","firearms restrictions",-60000
"12545",216855401,0,6273,1,9,65000,"gender restrictions","living wage restrictions","salary equality restrictions","labor rights restrictions","environmental restrictions","no faith/morality restrictions","firearms restrictions",-65000
"12546",216855401,1,6273,2,9,40000,"no gender restrictions","no living wage restrictions","no salary equality restrictions","no labor rights restrictions","no environmental restrictions","faith/morality restrictions","no firearms restrictions",-40000
"12547",216855401,0,6274,1,10,70000,"gender restrictions","living wage restrictions","salary equality restrictions","labor rights restrictions","no environmental restrictions","faith/morality restrictions","no firearms restrictions",-70000
"12548",216855401,1,6274,2,10,60000,"no gender restrictions","no living wage restrictions","no salary equality restrictions","no labor rights restrictions","environmental restrictions","no faith/morality restrictions","firearms restrictions",-60000
"12549",216855401,1,6275,1,11,60000,"no gender restrictions","living wage restrictions","salary equality restrictions","no labor rights restrictions","environmental restrictions","no faith/morality restrictions","no firearms restrictions",-60000
"12550",216855401,0,6275,2,11,70000,"gender restrictions","no living wage restrictions","no salary equality restrictions","labor rights restrictions","no environmental restrictions","faith/morality restrictions","firearms restrictions",-70000
"12551",216855401,1,6276,1,12,55000,"no gender restrictions","no living wage restrictions","no salary equality restrictions","labor rights restrictions","environmental restrictions","faith/morality restrictions","firearms restrictions",-55000
"12552",216855401,0,6276,2,12,40000,"gender restrictions","living wage restrictions","salary equality restrictions","no labor rights restrictions","no environmental restrictions","no faith/morality restrictions","no firearms restrictions",-40000
"12553",216855402,0,6277,1,1,40000,"gender restrictions","no living wage restrictions","no salary equality restrictions","labor rights restrictions","no environmental restrictions","no faith/morality restrictions","no firearms restrictions",-40000
"12554",216855402,1,6277,2,1,45000,"no gender restrictions","living wage restrictions","salary equality restrictions","no labor rights restrictions","environmental restrictions","faith/morality restrictions","firearms restrictions",-45000
"12555",216855402,1,6278,1,2,60000,"no gender restrictions","no living wage restrictions","no salary equality restrictions","no labor rights restrictions","environmental restrictions","faith/morality restrictions","firearms restrictions",-60000
"12556",216855402,0,6278,2,2,40000,"gender restrictions","living wage restrictions","salary equality restrictions","labor rights restrictions","no environmental restrictions","no faith/morality restrictions","no firearms restrictions",-40000
"12557",216855402,1,6279,1,3,60000,"no gender restrictions","no living wage restrictions","no salary equality restrictions","labor rights restrictions","environmental restrictions","no faith/morality restrictions","firearms restrictions",-60000
"12558",216855402,0,6279,2,3,45000,"gender restrictions","living wage restrictions","salary equality restrictions","no labor rights restrictions","no environmental restrictions","faith/morality restrictions","no firearms restrictions",-45000
"12559",216855402,0,6280,1,4,60000,"gender restrictions","no living wage restrictions","no salary equality restrictions","labor rights restrictions","no environmental restrictions","faith/morality restrictions","no firearms restrictions",-60000
"12560",216855402,1,6280,2,4,55000,"no gender restrictions","living wage restrictions","salary equality restrictions","no labor rights restrictions","no environmental restrictions","no faith/morality restrictions","no firearms restrictions",-55000
"12561",216855402,1,6281,1,5,55000,"no gender restrictions","no living wage restrictions","salary equality restrictions","no labor rights restrictions","environmental restrictions","faith/morality restrictions","no firearms restrictions",-55000
"12562",216855402,0,6281,2,5,50000,"gender restrictions","living wage restrictions","no salary equality restrictions","labor rights restrictions","no environmental restrictions","no faith/morality restrictions","firearms restrictions",-50000
"12563",216855402,0,6282,1,6,55000,"gender restrictions","no living wage restrictions","no salary equality restrictions","no labor rights restrictions","environmental restrictions","no faith/morality restrictions","firearms restrictions",-55000
"12564",216855402,1,6282,2,6,60000,"no gender restrictions","living wage restrictions","no salary equality restrictions","labor rights restrictions","no environmental restrictions","faith/morality restrictions","no firearms restrictions",-60000
"12565",216855402,1,6283,1,7,60000,"no gender restrictions","living wage restrictions","salary equality restrictions","labor rights restrictions","environmental restrictions","faith/morality restrictions","no firearms restrictions",-60000
"12566",216855402,0,6283,2,7,45000,"gender restrictions","no living wage restrictions","no salary equality restrictions","no labor rights restrictions","no environmental restrictions","faith/morality restrictions","firearms restrictions",-45000
"12567",216855402,1,6284,1,8,65000,"no gender restrictions","living wage restrictions","salary equality restrictions","labor rights restrictions","no environmental restrictions","faith/morality restrictions","firearms restrictions",-65000
"12568",216855402,0,6284,2,8,40000,"gender restrictions","no living wage restrictions","no salary equality restrictions","no labor rights restrictions","environmental restrictions","no faith/morality restrictions","no firearms restrictions",-40000
"12569",216855402,1,6285,1,9,60000,"no gender restrictions","living wage restrictions","no salary equality restrictions","no labor rights restrictions","environmental restrictions","faith/morality restrictions","firearms restrictions",-60000
"12570",216855402,0,6285,2,9,45000,"gender restrictions","no living wage restrictions","salary equality restrictions","no labor rights restrictions","no environmental restrictions","no faith/morality restrictions","no firearms restrictions",-45000
"12571",216855402,1,6286,1,10,40000,"no gender restrictions","living wage restrictions","no salary equality restrictions","no labor rights restrictions","environmental restrictions","faith/morality restrictions","no firearms restrictions",-40000
"12572",216855402,0,6286,2,10,70000,"gender restrictions","no living wage restrictions","salary equality restrictions","labor rights restrictions","no environmental restrictions","no faith/morality restrictions","firearms restrictions",-70000
"12573",216855402,0,6287,1,11,55000,"no gender restrictions","living wage restrictions","no salary equality restrictions","no labor rights restrictions","no environmental restrictions","no faith/morality restrictions","no firearms restrictions",-55000
"12574",216855402,1,6287,2,11,65000,"gender restrictions","no living wage restrictions","salary equality restrictions","labor rights restrictions","environmental restrictions","no faith/morality restrictions","firearms restrictions",-65000
"12575",216855402,1,6288,1,12,55000,"gender restrictions","no living wage restrictions","salary equality restrictions","labor rights restrictions","environmental restrictions","faith/morality restrictions","firearms restrictions",-55000
"12576",216855402,0,6288,2,12,60000,"no gender restrictions","living wage restrictions","no salary equality restrictions","no labor rights restrictions","no environmental restrictions","no faith/morality restrictions","no firearms restrictions",-60000
"12577",216855404,1,6289,1,1,45000,"no gender restrictions","no living wage restrictions","no salary equality restrictions","labor rights restrictions","no environmental restrictions","faith/morality restrictions","no firearms restrictions",-45000
"12578",216855404,0,6289,2,1,60000,"gender restrictions","living wage restrictions","salary equality restrictions","no labor rights restrictions","no environmental restrictions","no faith/morality restrictions","firearms restrictions",-60000
"12579",216855404,0,6290,1,2,40000,"no gender restrictions","living wage restrictions","no salary equality restrictions","no labor rights restrictions","no environmental restrictions","no faith/morality restrictions","no firearms restrictions",-40000
"12580",216855404,1,6290,2,2,55000,"gender restrictions","no living wage restrictions","salary equality restrictions","labor rights restrictions","environmental restrictions","faith/morality restrictions","firearms restrictions",-55000
"12581",216855404,1,6291,1,3,60000,"no gender restrictions","no living wage restrictions","no salary equality restrictions","labor rights restrictions","no environmental restrictions","faith/morality restrictions","no firearms restrictions",-60000
"12582",216855404,0,6291,2,3,50000,"gender restrictions","living wage restrictions","salary equality restrictions","labor rights restrictions","no environmental restrictions","no faith/morality restrictions","no firearms restrictions",-50000
